OTU_ID,Taxonomy
OTU1786,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_sp"
OTU1788,
OTU1790,
OTU1791,
OTU1789,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Marasmiaceae ,g: Marasmius ,s: Marasmius_pulcherripes"
OTU1793,
OTU1795,
OTU1792,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Boletales ,f: Boletaceae ,g: unidentified ,s: Boletaceae_sp"
OTU1796,
OTU1797,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_sp"
OTU1798,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1794,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_favrei"
OTU1799,
OTU1800,
OTU1802,
OTU1801,
OTU1803,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU1804,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1805,
OTU1806,
OTU1807,
OTU1808,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1810,"k: Fungi ,p: Chytridiomycota ,c: Rhizophydiomycetes ,o: Rhizophydiales ,f: unidentified ,g: unidentified ,s: Rhizophydiales_sp"
OTU1809,
OTU1811,
OTU1812,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1813,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: unidentified ,g: unidentified ,s: Zoopagales_sp"
OTU1814,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1815,
OTU1816,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU1817,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU1819,"k: Fungi ,p: Chytridiomycota ,c: Rhizophlyctidomycetes ,o: Rhizophlyctidales ,f: Sonoraphlyctidaceae ,g: Sonoraphlyctis ,s: Sonoraphlyctis_sp"
OTU1818,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1822,
OTU1821,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1820,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Agaricomycetes_sp"
OTU1823,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU1824,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1825,"k: Fungi ,p: Basidiobolomycota ,c: Basidiobolomycetes ,o: Basidiobolales ,f: Basidiobolaceae ,g: Basidiobolus ,s: Basidiobolus_ranarum"
OTU1826,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_taiwanensis"
OTU1829,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_sp"
OTU1827,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1828,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1832,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1830,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1833,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1831,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_pusilla"
OTU1834,
OTU1835,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1836,
OTU1837,
OTU1838,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1840,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1841,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1839,"k: Fungi ,p: Basidiomycota ,c: Malasseziomycetes ,o: Malasseziales ,f: Malasseziaceae ,g: Malassezia ,s: Malassezia_globosa"
OTU1842,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Genea ,s: Genea_sp"
OTU1843,"k: Fungi ,p: Chytridiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Chytridiomycota_sp"
OTU1844,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1846,
OTU1845,"k: Fungi ,p: Chytridiomycota ,c: Spizellomycetes ,o: Spizellomycetales ,f: unidentified ,g: unidentified ,s: Spizellomycetales_sp"
OTU1847,
OTU1848,
OTU1850,
OTU1852,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1849,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1851,"k: Fungi ,p: Chytridiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Chytridiomycota_sp"
OTU1853,
OTU1854,
OTU1855,
OTU1856,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS08 ,f: unidentified ,g: unidentified ,s: GS08_sp"
OTU1859,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1860,
OTU1858,
OTU1857,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1861,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU1862,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1863,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1865,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_taiwanensis"
OTU1866,
OTU1867,
OTU1868,
OTU1864,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_sp"
OTU1869,
OTU1870,
OTU1872,
OTU1873,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS08 ,f: unidentified ,g: unidentified ,s: GS08_sp"
OTU1871,"k: Fungi ,p: Basidiomycota ,c: Microbotryomycetes ,o: Sporidiobolales ,f: unidentified ,g: unidentified ,s: Sporidiobolales_sp"
OTU1875,
OTU1876,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1878,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1874,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_butyracea"
OTU1879,"k: Fungi ,p: Basidiobolomycota ,c: Basidiobolomycetes ,o: Basidiobolales ,f: unidentified ,g: unidentified ,s: Basidiobolales_sp"
OTU1877,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Genea ,s: Genea_sp"
OTU1881,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU1880,
OTU1883,
OTU1882,
OTU1884,"k: Fungi ,p: Chytridiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Chytridiomycota_sp"
OTU1885,
OTU1886,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1888,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1890,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1887,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU1889,
OTU1891,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Agaricomycetes_sp"
OTU1893,
OTU1894,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1892,
OTU1896,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1898,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1895,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1897,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_lignicola"
OTU1899,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1901,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Marasmiaceae ,g: Marasmius ,s: Marasmius_nigrodiscus"
OTU1902,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1900,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1904,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1903,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_badia"
OTU1906,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1905,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1907,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU1910,
OTU1911,
OTU1909,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1912,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: unidentified ,s: Mortierellaceae_sp"
OTU1908,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1916,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Cantharellales ,f: Cantharellaceae ,g: Pseudocraterellus ,s: Pseudocraterellus_sp"
OTU1913,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_sp"
OTU1915,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Marasmiaceae ,g: Marasmius ,s: Marasmius_sp"
OTU1918,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1919,
OTU1914,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_butyracea"
OTU1920,
OTU1917,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1923,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1921,"k: Fungi ,p: Basidiomycota ,c: Ustilaginomycetes ,o: Ustilaginales ,f: Ustilaginaceae ,g: Kalmanozyma ,s: Kalmanozyma_fusiformata"
OTU1922,
OTU1926,
OTU1925,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1924,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1927,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_cremeirosea"
OTU1928,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1929,
OTU1930,"k: Fungi ,p: Basidiomycota ,c: Malasseziomycetes ,o: Malasseziales ,f: Malasseziaceae ,g: Malassezia ,s: Malassezia_sp"
OTU1932,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1931,
OTU1933,
OTU1934,"k: Fungi ,p: Kickxellomycota ,c: GS19 ,o: unidentified ,f: unidentified ,g: unidentified ,s: GS19_sp"
OTU1936,
OTU1935,
OTU1937,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS05 ,f: unidentified ,g: unidentified ,s: GS05_sp"
OTU1939,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1942,
OTU1940,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1938,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_elongata"
OTU1941,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1943,
OTU1944,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_mutabilis"
OTU1945,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU1946,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: unidentified ,s: Russulaceae_sp"
OTU1947,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1951,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1949,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1948,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1950,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_velenovskyi"
OTU1956,
OTU1952,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Marasmiaceae ,g: Marasmius ,s: Marasmius_rotula"
OTU1954,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: unidentified ,s: Mortierellaceae_sp"
OTU1957,
OTU1953,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_tabidus"
OTU1955,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1958,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_tsukubaensis"
OTU1959,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Lachnocladiaceae ,g: Gloiothele ,s: Gloiothele_sp"
OTU1960,
OTU1964,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1962,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_simplex"
OTU1961,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1966,
OTU1963,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU1967,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1965,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1968,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1972,
OTU1971,
OTU1973,
OTU1970,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_beljakovae"
OTU1975,"k: Fungi ,p: Zoopagomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Zoopagomycota_sp"
OTU1969,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_butyracea"
OTU1974,
OTU1977,
OTU1978,
OTU1979,
OTU1976,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU1982,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Boletales ,f: Boletaceae ,g: unidentified ,s: Boletaceae_sp"
OTU1981,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1980,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1983,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1987,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_sp"
OTU1985,"k: Fungi ,p: Mucoromycota ,c: Endogonomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Endogonomycetes_sp"
OTU1986,"k: Fungi ,p: Basidiobolomycota ,c: Basidiobolomycetes ,o: Basidiobolales ,f: Basidiobolaceae ,g: Basidiobolus ,s: Basidiobolus_ranarum"
OTU1984,
OTU1988,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU1989,
OTU1991,
OTU1990,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU1992,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1993,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: unidentified ,g: unidentified ,s: Agaricales_sp"
OTU1997,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU1994,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1995,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU1996,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU1998,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU1999,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: Kickxellaceae ,g: Ramicandelaber ,s: Ramicandelaber_taiwanensis"
OTU2000,
OTU2001,
OTU2004,
OTU2002,
OTU2003,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2005,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2007,
OTU2006,
OTU2008,
OTU2009,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU2011,"k: Fungi ,p: Mortierellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Mortierellomycotina"
OTU2010,
OTU2013,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2014,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: Piptocephalidaceae ,g: Syncephalis ,s: Syncephalis_sp"
OTU2012,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU2016,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2015,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU2017,
OTU2021,
OTU2018,
OTU2020,
OTU2019,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU2023,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2022,"k: Fungi ,p: Zoopagomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Zoopagomycota_sp"
OTU2024,
OTU2025,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2026,
OTU2027,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2028,
OTU2029,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2030,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU2031,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU2035,
OTU2033,
OTU2034,"k: Fungi ,p: Zoopagomycota ,c: Zoopagomycetes ,o: Zoopagales ,f: unidentified ,g: unidentified ,s: Zoopagales_sp"
OTU2036,
OTU2032,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: Mortierellaceae ,g: Mortierella ,s: Mortierella_sp"
OTU2037,"k: Fungi ,p: Chytridiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Chytridiomycota_sp"
OTU2039,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS04 ,f: unidentified ,g: unidentified ,s: GS04_sp"
OTU2038,"k: Fungi ,p: Olpidiomycota ,c: GS18 ,o: GS18 ,f: unidentified ,g: unidentified ,s: GS18_sp"
OTU2042,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU2044,"k: Fungi ,p: Zoopagomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Zoopagomycota_sp"
OTU2043,"k: Fungi ,p: Mucoromycota ,c: Endogonomycetes ,o: GS22 ,f: unidentified ,g: unidentified ,s: GS22_sp"
OTU2046,
OTU2040,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: unidentified ,s: Russulaceae_sp"
OTU2041,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
