OTU14537	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_sp|SH1184811.08FU(0.23)	+
OTU14532	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreaceae(1.00),g:Hypomyces(0.98),s:Hypomyces_perniciosus|SH1578103.08FU(0.97)	+
OTU14538	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.99),o:Diaporthales(0.84),f:unidentified(0.89),g:unidentified(0.89),s:Diaporthales_sp|SH1244158.08FU(0.84)	+
OTU14541	k:Fungi(1.00),p:Mortierellomycota(0.90),c:Mortierellomycetes(0.90),o:Mortierellales(0.90),f:unidentified(1.00),g:unidentified(1.00),s:Mortierellales_sp|SH1151333.08FU(0.90)	+
OTU14539	k:Fungi(1.00),p:unidentified(0.06),c:unidentified(0.06),o:unidentified(0.06),f:unidentified(0.12),g:unidentified(0.12),s:Fungi_sp|SH1226133.08FU(0.04)	+
OTU14542	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:unidentified(0.91),g:unidentified(1.00),s:Chaetothyriales_sp|SH3595296.08FU(0.91)	+
OTU14540	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.93),o:Pleosporales(0.92),f:Melanommataceae(0.92),g:Pleotrichocladium(0.92),s:Pleotrichocladium_opacum|SH1645869.08FU(0.85)	+
OTU14543	k:Fungi(1.00),p:unidentified(0.93),c:unidentified(0.93),o:unidentified(0.93),f:unidentified(0.93),g:unidentified(0.93),s:Fungi_sp|SH1215889.08FU(0.85)	+
OTU14548	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH2714660.08FU(0.99)	+
OTU14544	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.99),o:Glomerellales(0.09),f:Plectosphaerellaceae(0.09),g:Verticillium(0.09),s:Verticillium_sp|SH1552442.08FU(0.09)	+
OTU14546	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(0.69),g:Rhinocladiella(0.04),s:Rhinocladiella_similis|SH1575246.08FU(0.04)	+
OTU14545	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(0.99),g:Paecilomyces(0.96),s:Paecilomyces_sp|SH1552528.08FU(0.14)	+
OTU14547	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chaetothyriales_sp|SH1514931.08FU(1.00)	+
OTU14549	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreales_fam_Incertae_sedis(1.00),g:Acremonium(1.00),s:Acremonium_sp|SH1513362.08FU(0.97)	+
OTU14551			
OTU14553			
OTU14550	k:Fungi(1.00),p:Basidiomycota(0.99),c:Agaricomycetes(0.99),o:Agaricales(0.99),f:Inocybaceae(0.99),g:Inocybe(0.99),s:Inocybe_sp|SH1174221.08FU(0.84)	+
OTU14554	k:Fungi(1.00),p:Ascomycota(0.54),c:Eurotiomycetes(0.54),o:Chaetothyriales(0.54),f:Herpotrichiellaceae(0.54),g:Cladophialophora(0.49),s:Cladophialophora_sp|SH1529584.08FU(0.02)	+
OTU14556			
OTU14552	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metarhizium(1.00),s:Metarhizium_anisopliae|SH1594433.08FU(0.35)	+
OTU14555	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.49),o:Helotiales(0.49),f:unidentified(0.98),g:unidentified(0.98),s:Helotiales_sp|SH1240069.08FU(0.46)	+
OTU14557	k:Fungi(1.00),p:Ascomycota(0.99),c:unidentified(0.90),o:unidentified(0.91),f:unidentified(0.99),g:unidentified(0.99),s:Ascomycota_sp|SH1245286.08FU(0.61)	+
OTU14558	k:Fungi(1.00),p:Ascomycota(1.00),c:Geoglossomycetes(1.00),o:Geoglossales(1.00),f:Geoglossaceae(1.00),g:Glutinoglossum(1.00),s:Glutinoglossum_triseptatum|SH1515670.08FU(0.35)	+
OTU14559	k:Fungi(1.00),p:Ascomycota(0.78),c:Eurotiomycetes(0.78),o:Chaetothyriales(0.78),f:Herpotrichiellaceae(0.78),g:Exophiala(0.58),s:Exophiala_pisciphila|SH1635781.08FU(0.08)	+
OTU14560	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreales_fam_Incertae_sedis(1.00),g:Acremonium(1.00),s:Acremonium_sp|SH1513362.08FU(0.98)	+
OTU14562	k:Fungi(1.00),p:Ascomycota(0.70),c:Sordariomycetes(0.70),o:Hypocreales(0.70),f:Clavicipitaceae(0.70),g:Metarhizium(0.70),s:Metarhizium_sp|SH1552525.08FU(0.66)	+
OTU14561	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_sp|SH1529093.08FU(0.88)	+
OTU14565	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Diaporthales(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Diaporthales_sp|SH1244158.08FU(0.99)	+
OTU14566	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metarhizium(1.00),s:Metarhizium_anisopliae|SH1594431.08FU(0.88)	+
OTU14563	k:Fungi(1.00),p:Mucoromycota(0.22),c:Mucoromycetes(0.22),o:Mucorales(0.22),f:Mucoraceae(0.22),g:Apophysomyces(0.22),s:Apophysomyces_trapeziformis|SH1552525.08FU(0.22)	+
OTU14569	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metarhizium(1.00),s:Metarhizium_anisopliae|SH1594431.08FU(0.98)	+
OTU14564	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metapochonia(0.63),s:Metapochonia_sp|SH2706695.08FU(0.30)	+
OTU14567	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(0.99),g:Metarhizium(0.99),s:Metarhizium_anisopliae|SH1594431.08FU(0.91)	+
OTU14568	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:unidentified(0.92),s:Clavicipitaceae_sp|SH1552527.08FU(0.73)	+
OTU14571	k:Fungi(1.00),p:Ascomycota(0.98),c:Eurotiomycetes(0.98),o:Chaetothyriales(0.98),f:Herpotrichiellaceae(0.89),g:Cladophialophora(0.82),s:Cladophialophora_sp|SH1529612.08FU(0.01)	+
OTU14570	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metarhizium(1.00),s:Metarhizium_anisopliae|SH1594431.08FU(0.85)	+
OTU14572	k:Fungi(1.00),p:Ascomycota(0.95),c:Eurotiomycetes(0.95),o:Chaetothyriales(0.95),f:Herpotrichiellaceae(0.95),g:Cladophialophora(0.88),s:Cladophialophora_sp|SH1529632.08FU(0.72)	+
OTU14573	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliaceae(1.00),g:Dactylella(0.95),s:Dactylella_rhopalota|SH1567052.08FU(0.45)	+
OTU14574	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(0.83),s:Inocybe_sp|SH1146029.08FU(0.61)	+
OTU14575	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(0.99),s:Inocybe_sp|SH1146029.08FU(0.77)	+
OTU14576	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(0.83),f:Inocybaceae(0.83),g:Inocybe(0.41),s:Inocybe_curreyi|SH1505638.08FU(0.40)	+
OTU14580	k:Fungi(1.00),p:Mucoromycota(0.80),c:Endogonomycetes(0.80),o:GS21(0.70),f:unidentified(0.85),g:unidentified(0.92),s:GS21_sp|SH1244092.08FU(0.52)	+
OTU14577	k:Fungi(1.00),p:Ascomycota(0.94),c:Eurotiomycetes(0.94),o:Chaetothyriales(0.94),f:Herpotrichiellaceae(0.93),g:unidentified(0.44),s:Herpotrichiellaceae_sp|SH1529715.08FU(0.37)	+
OTU14579	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:unidentified(0.60),s:Herpotrichiellaceae_sp|SH1529591.08FU(0.60)	+
OTU14578	k:Fungi(1.00),p:Ascomycota(0.98),c:Eurotiomycetes(0.98),o:Chaetothyriales(0.98),f:Herpotrichiellaceae(0.98),g:Cladophialophora(0.97),s:Cladophialophora_sp|SH1160268.08FU(0.74)	+
OTU14581	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.64),o:Onygenales(0.38),f:unidentified(1.00),g:unidentified(1.00),s:Onygenales_sp|SH1144515.08FU(0.34)	+
OTU14582	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00),f:Pezizaceae(1.00),g:unidentified(1.00),s:Pezizaceae_sp|SH2725393.08FU(0.98)	+
OTU14583	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_lanatodisca|SH1553922.08FU(0.40)	+
OTU14585	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Elaphomycetaceae(1.00),g:Elaphomyces(1.00),s:Elaphomyces_sp|SH1168805.08FU(0.87)	+
OTU14584	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Amanitaceae(1.00),g:Amanita(1.00),s:Amanita_sp|SH3591212.08FU(1.00)	+
OTU14590	k:Fungi(1.00),p:Glomeromycota(0.97),c:Glomeromycetes(0.97),o:Glomerales(0.97),f:Glomeraceae(0.97),g:unidentified(0.55),s:Glomeraceae_sp|SH1647560.08FU(0.15)	+
OTU14586	k:Fungi(1.00),p:Ascomycota(0.58),c:Leotiomycetes(0.23),o:Helotiales(0.15),f:unidentified(0.77),g:unidentified(0.79),s:Helotiales_sp|SH1240069.08FU(0.13)	+
OTU14589	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_sp|SH1553920.08FU(0.40)	+
OTU14587	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_fuscicothurnata|SH1611249.08FU(0.99)	+
OTU14588	k:Fungi(1.00),p:Ascomycota(0.99),c:Geoglossomycetes(0.90),o:Geoglossales(0.90),f:Geoglossaceae(0.89),g:Trichoglossum(0.72),s:Trichoglossum_walteri|SH1569976.08FU(0.70)	+
OTU14591	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_sp|SH1553920.08FU(1.00)	+
OTU14592	k:Fungi(1.00),p:Ascomycota(0.88),c:Sordariomycetes(0.88),o:Hypocreales(0.88),f:Hypocreales_fam_Incertae_sedis(0.85),g:Acremonium(0.85),s:Acremonium_sp|SH1513362.08FU(0.51)	+
OTU14593	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH2729842.08FU(0.99)	+
OTU14596	k:Fungi(1.00),p:Ascomycota(0.79),c:Pezizomycetes(0.79),o:Pezizales(0.79),f:Pezizaceae(0.79),g:unidentified(1.00),s:Pezizaceae_sp|SH1522662.08FU(0.79)	+
OTU14595	k:Fungi(1.00),p:Ascomycota(0.76),c:Dothideomycetes(0.76),o:Mytilinidiales(0.76),f:Mytilinidiales_fam_Incertae_sedis(0.76),g:Halokirschsteiniothelia(0.76),s:Halokirschsteiniothelia_maritima|SH1246536.08FU(0.76)	+
OTU14597	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00),f:unidentified(0.99),g:unidentified(1.00),s:Pezizales_sp|SH2737379.08FU(0.99)	+
OTU14594	k:Fungi(1.00),p:Ascomycota(0.95),c:Sordariomycetes(0.91),o:Hypocreales(0.91),f:Clavicipitaceae(0.91),g:Paecilomyces(0.37),s:Paecilomyces_sp|SH1552520.08FU(0.02)	+
OTU14601	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH2729969.08FU(0.98)	+
OTU14599	k:Fungi(1.00),p:Ascomycota(0.97),c:Eurotiomycetes(0.96),o:Chaetothyriales(0.96),f:Herpotrichiellaceae(0.94),g:Fonsecaea(0.01),s:Fonsecaea_brasiliensis|SH1529592.08FU(0.01)	+
OTU14600	k:Fungi(1.00),p:Ascomycota(0.85),c:Eurotiomycetes(0.85),o:Chaetothyriales(0.85),f:Herpotrichiellaceae(0.85),g:Cladophialophora(0.85),s:Cladophialophora_sp|SH1529665.08FU(0.74)	+
OTU14602	k:Fungi(1.00),p:Ascomycota(1.00),c:unidentified(0.91),o:unidentified(0.91),f:unidentified(0.98),g:unidentified(0.98),s:Ascomycota_sp|SH2724507.08FU(0.74)	+
OTU14598	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Diaporthales(1.00),f:Valsaceae(1.00),g:Cytospora(0.69),s:Cytospora_sp|SH1646893.08FU(0.16)	+
OTU14604	k:Fungi(1.00),p:Glomeromycota(1.00),c:Glomeromycetes(1.00),o:Gigasporales(1.00),f:Gigasporaceae(1.00),g:Gigaspora(1.00),s:Gigaspora_margarita|SH1142452.08FU(0.31)	+
OTU14605			
OTU14603	k:Fungi(1.00),p:Ascomycota(1.00),c:Geoglossomycetes(0.97),o:Geoglossales(0.97),f:Geoglossaceae(0.97),g:Glutinoglossum(0.94),s:Glutinoglossum_orientale|SH1150114.08FU(0.66)	+
OTU14610	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Auriculariales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Auriculariales_sp|SH3590672.08FU(0.98)	+
OTU14607	k:Fungi(1.00),p:Ascomycota(0.89),c:Eurotiomycetes(0.45),o:Chaetothyriales(0.45),f:unidentified(0.56),g:unidentified(0.56),s:Chaetothyriales_sp|SH1169500.08FU(0.44)	+
OTU14609	k:Fungi(1.00),p:Ascomycota(1.00),c:unidentified(0.35),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Ascomycota_sp|SH3568246.08FU(0.35)	+
OTU14606	k:Fungi(1.00),p:Ascomycota(0.96),c:Sareomycetes(0.01),o:Sareales(0.01),f:Sareaceae(0.01),g:Sarea(0.01),s:Sarea_difformis|SH1650465.08FU(0.01)	+
OTU14608	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(0.97),g:Capronia(0.16),s:Capronia_sp|SH2742143.08FU(0.06)	+
OTU14611	k:Fungi(1.00),p:Basidiomycota(0.94),c:Agaricomycetes(0.71),o:Auriculariales(0.71),f:unidentified(0.81),g:unidentified(0.81),s:Auriculariales_sp|SH3590672.08FU(0.71)	+
OTU14612	k:Fungi(1.00),p:Ascomycota(0.98),c:Geoglossomycetes(0.97),o:Geoglossales(0.97),f:Geoglossaceae(0.97),g:Trichoglossum(0.42),s:Trichoglossum_walteri|SH1569976.08FU(0.42)	+
OTU14616	k:Fungi(1.00),p:Glomeromycota(1.00),c:Glomeromycetes(1.00),o:Diversisporales(1.00),f:Diversisporales_fam_Incertae_sedis(1.00),g:Entrophospora(1.00),s:Entrophospora_sp|SH1245285.08FU(1.00)	+
OTU14617	k:Fungi(1.00),p:Glomeromycota(1.00),c:Glomeromycetes(1.00),o:Diversisporales(1.00),f:Diversisporales_fam_Incertae_sedis(1.00),g:Entrophospora(1.00),s:Entrophospora_sp|SH1245285.08FU(1.00)	+
OTU14614	k:Fungi(1.00),p:Basidiomycota(0.82),c:Tremellomycetes(0.82),o:unidentified(0.67),f:unidentified(0.68),g:unidentified(0.68),s:Tremellomycetes_sp|SH1565624.08FU(0.49)	+
OTU14613	k:Fungi(1.00),p:Ascomycota(0.73),c:Sordariomycetes(0.73),o:Hypocreales(0.73),f:Clavicipitaceae(0.73),g:Metarhizium(0.73),s:Metarhizium_sp|SH1552525.08FU(0.69)	+
OTU14615	k:Fungi(1.00),p:Ascomycota(0.68),c:Sordariomycetes(0.68),o:Hypocreales(0.68),f:Clavicipitaceae(0.68),g:Metarhizium(0.68),s:Metarhizium_sp|SH1552525.08FU(0.66)	+
OTU14618	k:Fungi(1.00),p:Ascomycota(0.69),c:Sordariomycetes(0.69),o:Hypocreales(0.69),f:Clavicipitaceae(0.69),g:Metarhizium(0.69),s:Metarhizium_sp|SH1552525.08FU(0.64)	+
OTU14619	k:Fungi(1.00),p:Mucoromycota(0.33),c:Mucoromycetes(0.33),o:Mucorales(0.33),f:Mucoraceae(0.33),g:Apophysomyces(0.33),s:Apophysomyces_trapeziformis|SH1552525.08FU(0.33)	+
OTU14620	k:Fungi(1.00),p:Ascomycota(0.55),c:Eurotiomycetes(0.55),o:Chaetothyriales(0.55),f:Herpotrichiellaceae(0.55),g:Cladophialophora(0.55),s:Cladophialophora_sp|SH1160228.08FU(0.29)	+
OTU14621	k:Fungi(1.00),p:Chytridiomycota(0.10),c:Spizellomycetes(0.08),o:Spizellomycetales(0.08),f:Spizellomycetaceae(0.07),g:unidentified(0.70),s:Spizellomycetaceae_sp|SH3596146.08FU(0.04)	+
OTU14625	k:Fungi(1.00),p:unidentified(0.64),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1160420.08FU(0.60)	+
OTU14623	k:Fungi(1.00),p:Ascomycota(1.00),c:Archaeorhizomycetes(1.00),o:Archaeorhizomycetales(1.00),f:Archaeorhizomycetaceae(1.00),g:Archaeorhizomyces(1.00),s:Archaeorhizomyces_sp|SH1514407.08FU(1.00)	+
OTU14626	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Leotiomycetes_sp|SH1539405.08FU(0.29)	+
OTU14622	k:Fungi(1.00),p:Ascomycota(0.51),c:Leotiomycetes(0.39),o:Helotiales(0.39),f:Helotiales_fam_Incertae_sedis(0.23),g:Spirosphaera(0.23),s:Spirosphaera_minuta|SH2592115.08FU(0.23)	+
OTU14627			
OTU14624	k:Fungi(1.00),p:Ascomycota(1.00),c:Archaeorhizomycetes(1.00),o:Archaeorhizomycetales(1.00),f:Archaeorhizomycetaceae(1.00),g:Archaeorhizomyces(1.00),s:Archaeorhizomyces_sp|SH1514407.08FU(1.00)	+
OTU14629			
OTU14628	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Russulaceae(1.00),g:Lactarius(0.94),s:Lactarius_sp|SH1519143.08FU(0.16)	+
OTU14631	k:Fungi(1.00),p:Ascomycota(0.94),c:Sordariomycetes(0.29),o:Diaporthales(0.21),f:Diaporthaceae(0.11),g:Diaporthe(0.10),s:Diaporthe_sp|SH1540720.08FU(0.02)	+
OTU14630	k:Fungi(1.00),p:unidentified(0.72),c:unidentified(0.72),o:unidentified(0.72),f:unidentified(0.76),g:unidentified(0.76),s:Fungi_sp|SH1547475.08FU(0.72)	+
OTU14632	k:Fungi(1.00),p:Basidiomycota(1.00),c:Spiculogloeomycetes(1.00),o:Spiculogloeales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Spiculogloeales_sp|SH3332682.08FU(1.00)	+
OTU14633	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(0.61),s:Cladophialophora_sp|SH1529591.08FU(0.27)	+
OTU14636	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Auriculariales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Auriculariales_sp|SH3590672.08FU(0.99)	+
OTU14635	k:Fungi(1.00),p:Basidiomycota(0.99),c:Tremellomycetes(0.92),o:Trichosporonales(0.92),f:Trichosporonaceae(0.92),g:Apiotrichum(0.91),s:Apiotrichum_sp|SH1616871.08FU(0.10)	+
OTU14634	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Stachybotryaceae(1.00),g:Stachybotrys(1.00),s:Stachybotrys_sp|SH1557965.08FU(0.41)	+
OTU14637	k:Fungi(1.00),p:Ascomycota(0.99),c:Sordariomycetes(0.98),o:Xylariales(0.98),f:Xylariales_fam_Incertae_sedis(0.97),g:Phlogicylindrium(0.95),s:Phlogicylindrium_sp|SH1144682.08FU(0.95)	+
OTU14640	k:Fungi(1.00),p:unidentified(0.95),c:unidentified(0.95),o:unidentified(0.95),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2720624.08FU(0.95)	+
OTU14638	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Cladophialophora(1.00),s:Cladophialophora_chaetospira|SH1160277.08FU(0.45)	+
OTU14639	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(0.78),f:Amanitaceae(0.78),g:unidentified(1.00),s:Amanitaceae_sp|SH1553577.08FU(0.78)	-
OTU14643	k:Fungi(1.00),p:unidentified(0.99),c:unidentified(0.99),o:unidentified(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Fungi_sp|SH1552015.08FU(0.99)	+
OTU14644	k:Fungi(1.00),p:Ascomycota(0.99),c:Pezizomycetes(0.99),o:Pezizales(0.99),f:Pyronemataceae(0.99),g:unidentified(0.59),s:Pyronemataceae_sp|SH1621900.08FU(0.17)	+
OTU14642	k:Fungi(1.00),p:unidentified(0.91),c:unidentified(0.91),o:unidentified(0.91),f:unidentified(0.91),g:unidentified(0.97),s:Fungi_sp|SH2723321.08FU(0.91)	+
OTU14645	k:Fungi(1.00),p:Ascomycota(0.84),c:Eurotiomycetes(0.31),o:Mycocaliciales(0.10),f:Mycocaliciaceae(0.10),g:Chaenothecopsis(0.07),s:Chaenothecopsis_haematopus|SH1529428.08FU(0.05)	+
OTU14641	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(0.98),g:Pochonia(0.45),s:Pochonia_sp|SH1552442.08FU(0.41)	+
OTU14647	k:Fungi(1.00),p:unidentified(0.62),c:unidentified(0.62),o:unidentified(0.62),f:unidentified(0.62),g:unidentified(0.63),s:Fungi_sp|SH1160228.08FU(0.12)	+
OTU14648	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.50),o:Hypocreales(0.50),f:Clavicipitaceae(0.50),g:Pochonia(0.15),s:Pochonia_sp|SH1552442.08FU(0.07)	+
OTU14650	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(0.95),f:Bulleraceae(0.95),g:Bullera(0.95),s:Bullera_sp|SH1647500.08FU(0.95)	+
OTU14651	k:Fungi(1.00),p:unidentified(0.23),c:unidentified(0.23),o:unidentified(0.23),f:unidentified(0.38),g:unidentified(0.60),s:Fungi_sp|SH1237032.08FU(0.02)	+
OTU14654			
OTU14646	k:Fungi(1.00),p:Ascomycota(0.74),c:Sordariomycetes(0.74),o:Hypocreales(0.74),f:Clavicipitaceae(0.74),g:Metarhizium(0.74),s:Metarhizium_sp|SH1552525.08FU(0.73)	+
OTU14652	k:Fungi(1.00),p:Ascomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Ascomycota_sp|SH1654981.08FU(1.00)	+
OTU14653	k:Fungi(1.00),p:Basidiomycota(1.00),c:Spiculogloeomycetes(1.00),o:Spiculogloeales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Spiculogloeales_sp|SH3332686.08FU(0.41)	+
OTU14649	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreaceae(0.83),g:Sphaerostilbella(0.36),s:Sphaerostilbella_novae-zelandiae|SH1578111.08FU(0.10)	+
OTU14656	k:Fungi(1.00),p:Glomeromycota(0.94),c:Glomeromycetes(0.94),o:Glomerales(0.94),f:Glomeraceae(0.94),g:unidentified(0.42),s:Glomeraceae_sp|SH1647560.08FU(0.09)	+
OTU14658	k:Fungi(1.00),p:Ascomycota(0.93),c:Orbiliomycetes(0.93),o:Orbiliales(0.93),f:Orbiliaceae(0.93),g:Mycoceros(0.93),s:Mycoceros_sp|SH1568923.08FU(0.93)	+
OTU14659	k:Fungi(1.00),p:Ascomycota(1.00),c:unidentified(0.95),o:unidentified(0.98),f:unidentified(0.98),g:unidentified(0.98),s:Ascomycota_sp|SH3568246.08FU(0.95)	+
OTU14657	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(1.00),g:Metarhizium(1.00),s:Metarhizium_anisopliae|SH1594433.08FU(0.58)	+
OTU14660	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliaceae(1.00),g:Dactylella(1.00),s:Dactylella_sp|SH1511029.08FU(1.00)	+
OTU14661	k:Fungi(1.00),p:Ascomycota(0.87),c:Pezizomycetes(0.87),o:Pezizales(0.87),f:Pyronemataceae(0.87),g:unidentified(1.00),s:Pyronemataceae_sp|SH1563190.08FU(0.29)	+
OTU14655	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(0.99),g:Metarhizium(0.16),s:Metarhizium_marquandii|SH1552529.08FU(0.13)	+
OTU14662	k:Fungi(1.00),p:Ascomycota(0.79),c:Eurotiomycetes(0.79),o:Chaetothyriales(0.79),f:Herpotrichiellaceae(0.79),g:Cladophialophora(0.66),s:Cladophialophora_chaetospira|SH1529584.08FU(0.34)	+
OTU14663	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Inocybaceae(1.00),g:Inocybe(1.00),s:Inocybe_sp|SH1510310.08FU(0.55)	+
